Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status,Metafield: custom.by_fabric [single_line_text_field],Metafield: custom.by_pieces [single_line_text_field],Metafield: custom.by_type [single_line_text_field],Metafield: custom.by_color [single_line_text_field],_title_branded,_title_whitelabel,_source_brand,_source_url,_in_stock_at_source
alkaram-rts-shirt-dupatta-fw-116-1-25-1-charcoal,Alkaram · Ladies Unstitched 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10141,shopify,0,deny,manual,2303.00,3290.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FW-116.1-25-1-Charcoal-1.jpg?v=1760351343,1,Ladies Unstitched 2 piece,draft,,2 piece,,,Alkaram · Ladies Unstitched 2 piece,Ladies Unstitched 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-fw-116-1-25-1-charcoal,yes
alkaram-rts-shirt-trouser-fw-140-25-1-beige,Alkaram · Ladies Unstitched 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10142,shopify,0,deny,manual,2303.00,3290.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FW-140-25-1-Beige-1_4e761cdc-6f27-46e4-a388-6b73eff67ce6.jpg?v=1759409891,1,Ladies Unstitched 2 piece,draft,,2 piece,,,Alkaram · Ladies Unstitched 2 piece,Ladies Unstitched 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-fw-140-25-1-beige,yes
alkaram-rts-shirt-dupatta-fw-166-25-2-gray,Alkaram · Ladies Unstitched 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10143,shopify,0,deny,manual,2303.00,3290.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FW-166-25-2-Grey-1.jpg?v=1763366135,1,Ladies Unstitched 2 piece,draft,,2 piece,,,Alkaram · Ladies Unstitched 2 piece,Ladies Unstitched 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-fw-166-25-2-gray,yes
alkaram-rts-shirt-trouser-fw-139-25-1-purple,Alkaram · Ladies Unstitched 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2, colour:Purple",FALSE,Title,Default Title,KJC-LU-ALK-10144,shopify,0,deny,manual,2303.00,3290.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FW-139-25-1-Purple-1.jpg?v=1759843199,1,Ladies Unstitched 2 piece,draft,,2 piece,,Purple,Alkaram · Ladies Unstitched 2 piece,Ladies Unstitched 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-fw-139-25-1-purple,yes
alkaram-rts-shirt-trouser-fw-121-1-25-1-purple,Alkaram · Ladies Unstitched 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2, colour:Purple",FALSE,Title,Default Title,KJC-LU-ALK-10145,shopify,0,deny,manual,2303.00,3290.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FW-121.1-25-1-Purple-1.jpg?v=1762262575,1,Ladies Unstitched 2 piece,draft,,2 piece,,Purple,Alkaram · Ladies Unstitched 2 piece,Ladies Unstitched 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-fw-121-1-25-1-purple,yes
alkaram-rts-shirt-trouser-dupatta-fw-123-25-1-blue,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10146,shopify,0,deny,manual,2793.00,3990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FW-123-25-1-Blue-1.jpg?v=1760351495,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-fw-123-25-1-blue,yes
alkaram-rts-shirt-trouser-fw-122-1-25-1-blue,Alkaram · Ladies Unstitched 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10147,shopify,0,deny,manual,3143.00,4490.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FW-122.1-25-1-Blue-1_d6a7ad5e-7a8b-4bcf-9b05-48ec3080d361.jpg?v=1759410017,1,Ladies Unstitched 2 piece,draft,,2 piece,,,Alkaram · Ladies Unstitched 2 piece,Ladies Unstitched 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-fw-122-1-25-1-blue,yes
alkaram-rts-shirt-trouser-dupatta-fw-129-25-1-lilac,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3, colour:Purple",FALSE,Title,Default Title,KJC-LU-ALK-10148,shopify,0,deny,manual,3353.00,4790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FW-129-25-1-Lilac-1.jpg?v=1760009788,1,Ladies Unstitched 3 piece,draft,,3 piece,,Purple,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-fw-129-25-1-lilac,yes
alkaram-rts-shirt-trouser-dupatta-fw-129-25-1-pink,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10149,shopify,0,deny,manual,3353.00,4790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FW-129-25-1-Pink-1.jpg?v=1760009802,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-fw-129-25-1-pink,yes
alkaram-rts-shirt-trouser-dupatta-fw-135-25-1-olive,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10150,shopify,0,deny,manual,3703.00,5290.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FW-135-25-1-Olive-1.jpg?v=1762262596,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-fw-135-25-1-olive,yes
alkaram-rts-shirt-trouser-dupatta-fw-176-25-1-green,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10151,shopify,0,deny,manual,3703.00,5290.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FW-176-25-1-Green-1.jpg?v=1760033303,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-fw-176-25-1-green,yes
alkaram-rts-shirt-trouser-shawl-fw-90-25-1-off-white,Alkaram · Ladies Unstitched 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10152,shopify,0,deny,manual,4053.00,5790.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FW-90-25-1-OffWhite-1.jpg?v=1760350991,1,Ladies Unstitched 2 piece,draft,,2 piece,,,Alkaram · Ladies Unstitched 2 piece,Ladies Unstitched 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-shawl-fw-90-25-1-off-white,yes
alkaram-rts-shirt-trouser-dupatta-fw-85-1-25-1-beige,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10153,shopify,0,deny,manual,4893.00,6990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FW-85.1-25-1-Beige-1.jpg?v=1760350895,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-fw-85-1-25-1-beige,yes
alkaram-rts-shirt-trouser-shawl-fw-100-25-1-red,Alkaram · Ladies Unstitched 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10154,shopify,0,deny,manual,4893.00,6990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/FW-100-25-1-Red-1.jpg?v=1760009439,1,Ladies Unstitched 2 piece,draft,,2 piece,,,Alkaram · Ladies Unstitched 2 piece,Ladies Unstitched 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-shawl-fw-100-25-1-red,yes
alkaram-four-piece-embroidered-organza-6m-suit-with-organza-dupatta-lf-10-24-2-tea-pink,Alkaram · Ladies Unstitched Embroidered 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3, type:Embroidered",FALSE,Title,Default Title,KJC-LU-ALK-10155,shopify,0,deny,manual,21592.00,26990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/LF-10-24-2-TEA_PINK-1_512cdd58-2385-4d44-9f81-3a1a0fa3dcc2.jpg?v=1726936414,1,Ladies Unstitched Embroidered 3 piece,draft,,3 piece,Embroidered,,Alkaram · Ladies Unstitched Embroidered 3 piece,Ladies Unstitched Embroidered 3 piece,Alkaram,https://alkaramstudio.com/products/four-piece-embroidered-organza-6m-suit-with-organza-dupatta-lf-10-24-2-tea-pink,yes
alkaram-3-pc-embroidered-suit-with-poly-net-dupatta,Alkaram · Ladies Unstitched Formal 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3, type:Formal",FALSE,Title,Default Title,KJC-LU-ALK-10156,shopify,0,deny,manual,7000.00,10000.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/products/fc-21h-21-ivory-1_2f2yw7lw9qf2ysq8_c31a09cc-a5f1-487f-a493-e89599f7c941.jpg?v=1718541392,1,Ladies Unstitched Formal 3 piece,draft,,3 piece,Formal,,Alkaram · Ladies Unstitched Formal 3 piece,Ladies Unstitched Formal 3 piece,Alkaram,https://alkaramstudio.com/products/3-pc-embroidered-suit-with-poly-net-dupatta,yes
alkaram-rts-shirt-trouser-dupatta-ec343-3p26a-light-blue,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10157,shopify,0,deny,manual,4790.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC343-3P26A-Light_Blue-2_8a442eea-e157-498d-96f3-d776703687a8.jpg?v=1787051429,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec343-3p26a-light-blue,yes
alkaram-rts-shirt-trouser-dupatta-ec341-3p26b-lilac,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10158,shopify,0,deny,manual,4790.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC341-3P26B-Lilac-1_3acd7f01-ea01-49bf-b14f-8178eea60663.jpg?v=1787051428,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec341-3p26b-lilac,yes
alkaram-rts-shirt-trouser-dupatta-ec341-3p26a-green,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10159,shopify,0,deny,manual,4790.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC341-3P26A-Green-1_09803425-0f55-4ad8-b004-e61e15561153.jpg?v=1787051429,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec341-3p26a-green,yes
alkaram-rts-shirt-trouser-dupatta-ec339-3p26b-mustard,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10160,shopify,0,deny,manual,5190.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC339-3P26B-Mustard-1_fa528036-63b9-483d-9c67-65bb9d5cafb3.jpg?v=1787051428,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec339-3p26b-mustard,yes
alkaram-rts-shirt-trouser-dupatta-ec337-3p26-blue,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10161,shopify,0,deny,manual,4790.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC337-3P26-Blue-1_129ca71c-9106-4f32-8596-8b2788c2cced.jpg?v=1787051429,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec337-3p26-blue,yes
alkaram-rts-shirt-trouser-dupatta-ec336-3p26-grey,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10162,shopify,0,deny,manual,4790.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC336-3P26-Grey-1_8128bcea-b20f-4d6d-951b-da0e238362e9.jpg?v=1787051428,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec336-3p26-grey,yes
alkaram-rts-shirt-trouser-dupatta-ec335-3p26-b-rust,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10163,shopify,0,deny,manual,4790.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC335-3P26B-Rust-2_e667178c-1a75-4e83-bafe-34c1c1f94c7b.jpg?v=1787222773,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec335-3p26-b-rust,yes
alkaram-rts-shirt-trouser-dupatta-ec335-3p26-green,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10164,shopify,0,deny,manual,4790.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC335-3P26A-Green-2_098f67bc-b295-48c8-8af3-900312c70df0.jpg?v=1787051427,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec335-3p26-green,yes
alkaram-rts-shirt-trouser-dupatta-ec334-3p26-blue,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10165,shopify,0,deny,manual,5190.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC334-3P26-Blue-2_c968dad6-216d-4f25-b9f0-8e00da81354e.jpg?v=1787051428,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec334-3p26-blue,yes
alkaram-rts-shirt-trouser-dupatta-ec333-3p26-peach,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10166,shopify,0,deny,manual,4790.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC333-3P26-Peach-2_2df93632-27d3-41dd-ab51-01240f24f647.jpg?v=1787051427,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec333-3p26-peach,yes
alkaram-rts-shirt-trouser-dupatta-ec332-3p26-grey,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10167,shopify,0,deny,manual,4790.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC332-3P26-Grey-2_5e9daff0-45d3-4881-a16f-8dfa8b07e655.jpg?v=1787051428,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec332-3p26-grey,yes
alkaram-rts-shirt-trouser-dupatta-ec331-3p26-blue,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10168,shopify,0,deny,manual,5990.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC331-3P26-Blue-2_3798e10f-d395-4110-ad0f-cd8d888e47e5.jpg?v=1787051428,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec331-3p26-blue,yes
alkaram-rts-shirt-trouser-dupatta-ec329-3p26-blue,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10169,shopify,0,deny,manual,5690.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC329-3P26-Blue-2_7adb9365-08e8-4ee9-bc4d-c95b7f560c90.jpg?v=1787051427,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec329-3p26-blue,yes
alkaram-rts-shirt-trouser-bd275-2p26-peach,Alkaram · Ladies Unstitched Casual 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2, type:Casual",FALSE,Title,Default Title,KJC-LU-ALK-10170,shopify,0,deny,manual,2790.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BD275-2P26-Peach-1.jpg?v=1787051420,1,Ladies Unstitched Casual 2 piece,draft,,2 piece,Casual,,Alkaram · Ladies Unstitched Casual 2 piece,Ladies Unstitched Casual 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-bd275-2p26-peach,yes
alkaram-rts-shirt-trouser-bd274-2p26-light-blue,Alkaram · Ladies Unstitched Casual 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2, type:Casual",FALSE,Title,Default Title,KJC-LU-ALK-10171,shopify,0,deny,manual,3090.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BD274-2P26-Light_Blue-1.jpg?v=1787051422,1,Ladies Unstitched Casual 2 piece,draft,,2 piece,Casual,,Alkaram · Ladies Unstitched Casual 2 piece,Ladies Unstitched Casual 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-bd274-2p26-light-blue,yes
alkaram-rts-shirt-trouser-bd272-2p26-red,Alkaram · Ladies Unstitched Casual 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2, type:Casual",FALSE,Title,Default Title,KJC-LU-ALK-10172,shopify,0,deny,manual,3090.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BD272-2P26-Red-1.jpg?v=1787051421,1,Ladies Unstitched Casual 2 piece,draft,,2 piece,Casual,,Alkaram · Ladies Unstitched Casual 2 piece,Ladies Unstitched Casual 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-bd272-2p26-red,yes
alkaram-rts-shirt-trouser-bd271-2p26-beige,Alkaram · Ladies Unstitched Casual 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2, type:Casual",FALSE,Title,Default Title,KJC-LU-ALK-10173,shopify,0,deny,manual,3090.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BD271-2P26-Beige-1.jpg?v=1787051420,1,Ladies Unstitched Casual 2 piece,draft,,2 piece,Casual,,Alkaram · Ladies Unstitched Casual 2 piece,Ladies Unstitched Casual 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-bd271-2p26-beige,yes
alkaram-rts-shirt-dupatta-br260-2p26-black,Alkaram · Ladies Unstitched Casual 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2, type:Casual",FALSE,Title,Default Title,KJC-LU-ALK-10174,shopify,0,deny,manual,2790.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BR260-2P26-Black-1.jpg?v=1787051421,1,Ladies Unstitched Casual 2 piece,draft,,2 piece,Casual,,Alkaram · Ladies Unstitched Casual 2 piece,Ladies Unstitched Casual 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-br260-2p26-black,yes
alkaram-rts-shirt-dupatta-bd266-2p26-light-pink,Alkaram · Ladies Unstitched Casual 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2, type:Casual",FALSE,Title,Default Title,KJC-LU-ALK-10175,shopify,0,deny,manual,3090.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BD266-2P26-Light_Pink-1.jpg?v=1787051422,1,Ladies Unstitched Casual 2 piece,draft,,2 piece,Casual,,Alkaram · Ladies Unstitched Casual 2 piece,Ladies Unstitched Casual 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-bd266-2p26-light-pink,yes
alkaram-rts-shirt-bd258-26-pink,Alkaram · Ladies Unstitched Casual 1 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:1, type:Casual",FALSE,Title,Default Title,KJC-LU-ALK-10176,shopify,0,deny,manual,1690.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BD258-26-Pink-1.jpg?v=1787051421,1,Ladies Unstitched Casual 1 piece,draft,,1 piece,Casual,,Alkaram · Ladies Unstitched Casual 1 piece,Ladies Unstitched Casual 1 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-bd258-26-pink,yes
alkaram-rts-shirt-bd257-26-blue,Alkaram · Ladies Unstitched Casual 1 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:1, type:Casual",FALSE,Title,Default Title,KJC-LU-ALK-10177,shopify,0,deny,manual,1690.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/BD257-26-Blue-1.jpg?v=1787051422,1,Ladies Unstitched Casual 1 piece,draft,,1 piece,Casual,,Alkaram · Ladies Unstitched Casual 1 piece,Ladies Unstitched Casual 1 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-bd257-26-blue,yes
alkaram-rts-trouser-bt-4-navy-blue,Alkaram · Ladies Unstitched Casual 1 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:1, type:Casual",FALSE,Title,Default Title,KJC-LU-ALK-10178,shopify,0,deny,manual,833.00,1190.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/A132419380.jpg?v=1785838560,1,Ladies Unstitched Casual 1 piece,draft,,1 piece,Casual,,Alkaram · Ladies Unstitched Casual 1 piece,Ladies Unstitched Casual 1 piece,Alkaram,https://alkaramstudio.com/products/rts-trouser-bt-4-navy-blue,yes
alkaram-rts-shirt-trouser-dupatta-ec327-3p26-beige,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10179,shopify,0,deny,manual,5690.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC327-3P26-Beige-1_0a06967a-d51a-468a-b3c8-5c12d5998f63.jpg?v=1788859959,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec327-3p26-beige,yes
